Area,Price
2606,2760000
1325,487500
1000,530000
795,541000
950,682000
3000,950000
0,978500
1209,995000
1064,1050000
800,1050000
2215,1360000
2866,1850000
1394,3625000
852,142500
2051,411000
584,425000
1190,430000
1270,620000
1049,675000
1080,725000
0,729000
1500,755000
1666,800000
1075,820000
1424,837000
1357,840000
1118,855000
958,860000
946,900000
1019,980000
1100,1055000
975,1105000
1307,1150000
1635,1160000
3460,1725000
2444,710000
1370,720000
1900,1500000
2382,1570000
601,270000
690,291500
600,495000
1326,521000
1242,552000
1119,586000
1350,590000
1222,600000
1536,625000
1319,725000
830,735000
900,771000
1965,870000
1439,873500
1300,885000
1325,921000
2100,925000
1534,1005000
1054,1100000
1166,1210000
1510,1215000
2000,1276500
2255,1325000
1784,1350000
0,1500000
1922,1692000
2213,2600000
5000,3350000
526,530000
600,620000
838,699000
1770,914000
1604,950000
986,956000
1000,965000
1346,1569000
1825,2200000
1092,370000
1017,385500
495,501000
1300,805000
1410,850000
2036,875000
1136,899000
1034,900000
1431,1045000
1650,1275000
1338,1550000
3350,1700000
744,424500
660,675000
1936,680000
1450,790000
1387,950000
1177,957500
1176,1050000
1583,1295000
2663,1855000
2950,4500000
4340,4695000
924,640000
1614,975000
1474,1300000
2228,1600000
2070,4000000
1054,1000000
745,215000
969,270000
1378,600000
921,645000
1325,650000
1075,795000
1125,825000
1500,938000
1406,952000
1290,1008000
1749,1020000
1160,1050000
830,1050000
1714,940000
0,1700000
1898,450000
690,580000
902,605000
1810,660000
1053,720000
1081,835000
1037,838000
981,838000
1050,872000
1670,891500
1662,912500
1295,975000
1551,975000
1238,1000000
1155,1150000
1146,1198000
1681,1275000
1343,1300000
2454,1330000
1374,1500000
2527,1511000
2538,2215000
2900,3650000
3660,3890500
486,457500
1171,492000
749,575000
769,580000
875,581000
1254,685000
1109,691000
730,721000
1432,830000
1054,910000
680,1030000
1750,1200000
2095,1315000
2200,1585000
1385,1657000
1847,515000
2970,635500
825,690000
1200,711500
805,750000
1574,1000000
1324,1285000
2470,3050000
2348,3700000
2020,104000
864,418000
949,525000
1317,557000
1570,780000
2924,1900000
1210,162500
686,320500
877,349000
837,560000
1214,575000
1660,585000
1491,705000
905,745000
1270,750000
1174,770000
1054,849000
992,910000
1518,940000
292,320000
1125,625000
1275,635000
1772,710000
1375,790000
1424,888000
1466,900000
1444,1075000
2045,1112000
1893,1325000
1800,1495000
1860,1549000
1613,1680000
720,660000
1342,977000
1150,1100000
1800,1250000
1866,1355000
2393,1705000
2293,2000000
960,220000
1109,500000
1293,759000
1305,920000
922,373000
1000,435000
975,460000
1178,510000
789,575000
1580,750000
1525,779000
1103,825000
1307,875000
1041,895000
1675,900000
1875,901000
3040,940000
0,1051000
1011,1130000
1036,1160000
3580,1219000
1145,1349000
3350,1395000
2058,1599000
1674,1600000
5185,1760000
1889,2200000
2500,3175000
1491,701000
2180,860000
1790,973000
1856,1300000
3168,2583500
919,667000
730,676000
1558,1085000
2500,1600000
2035,2600000
1726,400000
1324,828000
1950,950000
2205,1112500
2100,1250000
1782,1375000
1055,1420000
1300,1495000
7760,1749000
900,477000
1069,495000
1515,610000
1093,675000
2610,925000
1675,575500
963,580000
1037,640000
869,649000
1100,728000
1523,755000
1821,245000
1063,366500
1200,505000
964,590000
1904,607000
1832,640000
1400,668000
1024,725000
856,740000
1493,819500
1046,850000
920,850000
1512,1340000
1350,1475000
1050,213000
0,319500
672,485000
1852,552000
1024,800000
950,801000
1430,998000
1259,1069000
1351,1625000
2442,1750000
1025,460000
1077,770000
0,850000
1091,780000
3560,2470000
1231,435000
1110,1050000
1900,700000
1325,760000
662,508000
1267,885000
1375,835000
1879,301500
2000,470500
1652,1150000
1050,1200500
825,643000
1337,359000
1706,1040000
495,410000
850,1170000
2690,2564000
1363,2165000
1296,984000
1956,475000
1706,332500
2970,679000
2107,316000
511,460000
924,500000
0,1013000
1662,630000
1235,729000
824,710000
2860,550000
5629,5400000
1585,775000
2180,1362000
1037,500000
0,720000
1205,360000
2232,1340000
917,530000
1109,510000
807,610000
1725,815000
950,725000
1609,600000
3722,2890000
1000,535000
1257,891000
1840,759000
1300,770000
1902,1261500
2368,745000
797,359500
1094,1325000
2070,849000
800,530000
1475,1100000
923,790000
1667,670000
1427,2025000
1025,875000
632,253000
2373,1110000
1214,550000
2784,950000
1450,269000
1200,568000
1709,675000
811,341000
1146,877500
1141,360000
1025,540000
1060,433000
1175,670000
675,280000
1341,335000
990,385000
743,430000
1100,528000
1125,608000
950,616000
1225,700000
1465,800000
2420,810000
1668,822500
1776,830000
1105,849000
1127,850000
1150,905500
1890,938000
1472,1000000
2578,1050000
1695,1250000
2052,2849000
1025,2800000
0,860000
940,732500
0,725000
906,343000
1125,590000
999,602000
1175,635000
1525,850000
1901,1200000
3000,1850000
3700,2725000
0,3000000
544,469000
1521,504500
0,525000
807,642000
900,675000
2600,760000
1222,816000
1147,829000
1418,840000
2045,850000
1490,858000
1386,965000
2436,2060000
679,560000
902,581000
0,729000
1020,846500
1285,1350000
1270,620000
1195,750000
1847,949000
1470,950000
1105,615000
2144,1895000
671,749000
1610,975000
0,760000
1372,831000
4042,1568000
1020,765000
2049,480000
1954,945000
1363,950000
1057,550000
676,217000
2160,380000
1165,465000
1940,485000
1032,665000
1412,758000
1190,815000
427,250000
739,325000
1500,477000
940,571000
1300,620000
756,628500
1725,751000
866,760000
2032,790000
1524,837500
3390,1046000
3760,1100000
1137,1175000
4020,1200000
1527,1930000
800,420000
862,502000
1351,642500
1312,650000
1094,673000
832,750000
0,770000
2654,1030000
875,1110000
2027,3500000
0,233000
602,290000
900,435000
1150,570000
1482,670000
1409,784000
1510,791000
1172,830000
1802,1220000
2640,2285000
1954,1275000
1423,850000
1334,899000
1410,940000
1412,1250000
1495,1460000
1566,750000
1173,855000
2583,1850000
1350,649000
2285,2160000
2074,460000
2088,582000
1370,605000
800,621000
0,1100000
2057,638000
1399,889000
1355,949000
1535,273000
1304,570000
1725,632000
2303,1198000
1940,1705000
987,545000
2115,685000
2000,1000000
1323,605000
1739,960000
640,685000
1223,820000
690,370000
774,320000
733,427000
866,676000
605,525000
837,775000
1670,2150000
1063,1050000
750,520000
1292,883000
1772,1275000
1641,600000
1500,1305000
1710,3025000
1350,545000
1730,1011000
2020,1280000
5760,7050000
2340,857500
1162,800000
1700,1395000
384,125000
2352,1190000
2924,1450000
1175,450000
1650,1295000
1393,1885000
699,475000
1223,430000
1182,615000
0,643000
3025,925000
755,425000
682,535500
3047,2700000
1050,659000
1280,875500
1078,400000
1726,429500
1850,1500000
1750,1754000
2992,2300000
2950,392500
1900,763000
2034,950000
3974,1200000
1200,720000
2260,1435000
2180,520000
3178,2450000
1289,930000
1075,300000
1384,549000
1650,675000
2141,1295000
2225,985000
1507,1300000
2172,1800000
1360,800000
1315,925000
1940,1221500
2349,1475000
825,498000
1588,268000
1132,518000
496,485000
3077,2700000
1125,760000
1610,791000
2220,1179000
1188,523000
1062,794000
6968,6500000
1848,729000
3401,1650000
1019,565000
1346,845000
3363,3800000
995,425000
1645,632500
3562,1700000
1400,3750000
1596,215000
962,350000
1348,645000
1050,875000
2297,840000
1560,533000
0,525000
745,825000
1560,1300000
1993,1465000
0,2275000
1350,1335000
2589,2500000
1454,1215000
2326,1581000
862,420000
725,716500
747,776000
1500,1010000
1064,749000
447,320000
701,841000
2814,1525000
2532,1080000
2000,670000
2654,1735000
930,370000
1424,700000
1097,710000
1150,832000
1175,1050000
1276,1060000
1746,450000
1288,768000
1578,800000
994,599000
1625,600000
2970,776000
1085,670000
809,501000
807,517000
557,399000
2880,400000
1250,750000
2768,1930000
1250,675000
2070,2150000
1020,535000
1657,1576000
4659,6250000
1204,460000
744,374000
790,1365000
0,640000
1262,1378000
853,625000
1481,1250000
1083,550000
981,755000
1085,600000
1650,1530000
1150,1300000
1587,1475000
3090,2050000
2055,340500
1625,740000
1112,701000
966,837500
1453,1925000
956,500000
1572,1300000
390,325000
1319,1189000
2875,825000
0,325500
3200,4990000
1350,776000
0,825000
2432,1050000
961,650000
1530,865500
995,800000
699,187500
1173,629000
825,510000
916,610000
2326,2195000
1519,1435000
950,729000
935,609000
1765,1007500
1250,1025000
1684,1275000
9699,4980000
1539,471000
1620,980000
0,1110000
1052,440000
1500,540000
1150,850000
1384,975000
2584,719500
1110,910000
1607,910000
2135,1975000
1225,790500
887,420000
920,425000
3054,550500
2236,2100000
647,138000
962,1010000
2000,1745000
1186,410000
585,530000
1200,1305000
805,216000
0,570000
3960,7500000
815,629000
650,487500
2032,1870000
827,579000
1365,851000
2039,2050000
1075,565000
740,680000
2190,2671000
1940,900000
1385,1000000
950,280000
1425,1100000
2540,1290000
1125,600000
0,527000
0,656000
0,1199000
676,390000
1034,829000
1470,901000
2350,2150000
1640,789000
1789,234000
784,735000
1064,760000
854,1350000
1178,262500
5020,2000000
5574,1325000
566,519000
1282,825000
1380,960000
2250,1150000
1748,540000
816,704000
1110,835000
688,675000
1432,949000
1391,850000
975,460000
2239,850000
1022,585000
640,537000
2894,1100000
1933,834000
5860,4998500
1640,795000
742,705000
3038,3500000
1321,1195000
1280,515000
1820,565000
1570,688000
1714,1505000
3412,1575000
2250,1649000
2494,2655000
1012,640000
1325,818000
2124,665000
1200,800000
1590,966000
955,950000
930,300000
1584,1079000
1100,922000
625,1825000
759,535000
851,720000
1589,1350000
1056,677000
542,485000
1670,1250000
1311,965000
1018,378500
850,538000
1800,1306000
1270,845000
771,550000
1347,1150000
1218,600000
1175,605000
800,620000
1399,950000
1000,725000
1245,886000
1534,635000
1920,790000
875,755000
1479,850000
1808,1200000
2180,1850000
3000,1155000
2250,2275000
3094,1200000
897,852500
1625,605000
731,575000
1740,651000
772,150000
1440,710000
837,380000
587,398000
1026,879000
1224,1085000
3077,3750000
1106,662000
1192,790000
1550,870000
1292,499000
0,1600000
0,1725000
800,438000
885,455000
1375,500000
1292,671000
1776,675000
1744,730000
1862,770000
1625,805000
1222,1510000
2160,1530000
0,295000
1286,920000
1547,1215000
2000,1800000
1414,550000
1290,650000
1175,771000
1691,1105000
1138,825000
2475,1950000
3460,3214000
1049,550000
1340,580000
1450,800000
1500,920000
1156,925000
2500,1325000
2545,2862500
2037,275000
1674,390000
2809,1375000
1272,445000
1600,685000
2308,1275000
1726,365000
1294,430000
2283,636500
500,416000
1278,1200000
1242,1059000
1165,739000
1108,810000
1210,965000
1118,890000
830,360000
1288,890000
827,480000
1138,660000
1890,970000
1200,375000
1225,451000
1112,875000
2252,1200000
1088,976000
2500,1850000
1483,1900000
2107,1700000
618,465000
2027,2810000
1094,581500
2705,942000
3600,1550000
1169,575000
2630,1200000
1193,895000
1372,1250000
768,338000
1793,355000
1137,799000
1449,510000
1408,685000
1565,1249000
1619,760000
2410,1240000
1149,750000
2940,2500000
1150,680000
2290,855000
1025,750000
1394,1100000
2925,2065000
1416,625000
1666,1000000
2236,1185000
931,788000
1616,1301000
651,508000
915,700000
1832,1093500
1307,1390000
825,649000
1086,720000
1830,1119000
2810,1262000
1122,527000
2330,595000
1296,905000
5216,4575000
1750,1250000
1520,1275000
1356,875000
1512,1070000
2150,1620000
1198,834500
1586,810000
2310,906000
2968,2185000
2210,1020000
1028,1125000
900,380000
1100,570000
1120,768000
2517,1535000
1150,1720000
830,606500
653,579000
1253,770000
530,361000
1355,814000
1709,760000
1490,853000
1431,770000
923,775000
2244,1600000
1008,705000
2340,1450000
1415,695000
1584,932000
2196,1500000
1200,675000
2592,887500
1554,1400000
3530,1700000
1125,812000
1900,945000
1500,1950000
950,690000
1337,300000
1675,430000
1034,845000
968,255000
1400,728000
2462,1250000
1365,2000000
1337,352000
0,555500
1101,880000
900,698000
1046,780000
1486,987000
1727,1305000
1214,563000
998,850000
1530,1040000
535,420000
1106,872500
1588,871500
1804,1285000
1084,521500
1650,1687000
2877,2750000
1040,289000
1625,430000
1196,526500
1182,747500
1506,1845000
592,327500
1150,720000
1126,757000
700,875000
2426,1409000
781,530000
2162,858000
1750,920000
0,615500
661,522500
1003,569000
690,635000
933,680000
951,765000
1790,1365000
1272,552500
720,600000
1162,998000
1280,1600000
1800,935000
772,592000
2260,1788000
2788,1935000
1184,499000
1000,660000
1756,983000
1033,570000
0,540000
622,520000
1161,800000
1190,845000
2080,1350000
1275,530000
3097,1950000
0,1495000
1490,803000
1961,1175000
2145,1650000
2101,2050000
2500,1448000
655,590000
1900,1295000
1083,705000
437,350000
922,695500
1196,853000
0,595000
2410,641000
1375,900000
900,915000
1441,1037500
875,451000
1100,525000
1750,745000
1310,783000
2806,799000
630,690000
1469,882500
1280,975000
828,610000
989,685000
2713,2600000
1443,620000
1405,650000
1665,655000
1622,810000
1671,858000
677,601000
737,675000
3913,3650000
1462,570000
2000,950000
2260,1055000
2905,1715000
1009,275000
1737,510500
2600,895000
2294,949000
1247,951000
863,675000
1684,870000
2950,1995000
1050,700000
1360,938000
925,520000
1190,861000
675,715000
1200,700000
0,237000
0,295000
1000,1100000
0,2100000
112,679000
900,810000
1300,605000
2925,2370000
1207,770000
3000,950000
1180,660000
1615,1263000
1304,490000
1122,550000
1200,680000
2742,1150000
2450,2365000
1850,888000
2015,1281000
1974,675000
1200,545000
941,760000
545,1749000
950,280000
2376,545000
947,640000
757,552000
702,290000
1099,640000
1047,775000
1800,810000
2200,800000
0,745000
1545,839000
1551,830000
740,701000
1480,775000
1486,1350000
1204,1211000
1950,1325000
1250,698000
1145,2475000
1139,710000
1320,1500000
962,632000
2285,860000
1560,2400000
987,480000
1086,712500
1925,1450000
3250,1550000
1680,1065000
1214,495000
1025,550000
1190,449000
1120,790000
1890,545000
1250,575500
1225,612000
0,643000
962,690000
3006,775000
1426,1179000
0,307000
0,311000
875,375000
1209,500000
935,515000
1000,590000
1130,610000
1080,631000
825,645000
1215,705000
1654,720000
1184,790000
1012,825000
1350,1155000
2464,1200000
3245,1249000
1500,1315000
1981,1335000
4432,1615000
2334,1625000
2673,2230000
2105,2710000
2850,3250000
648,479000
462,567500
960,865000
780,540000
1400,653000
950,735000
800,405500
0,680000
1740,1050000
1491,720000
2225,750000
1387,875000
1565,1140000
1211,975000
2344,1540000
1400,451000
1405,490000
1205,890000
899,720000
2822,2000000
1241,721000
937,535000
1168,646000
1165,829000
780,700000
1603,1775000
1728,630000
1075,738000
1713,780000
900,567500
6835,7000000
1413,700000
1818,1102000
2350,1190000
1020,568000
1345,1642000
2009,1160000
975,1701000
755,770000
1485,800000
2026,1850000
750,450000
1840,1385000
3380,3355000
758,530000
712,760000
1300,545000
1012,610000
2434,1485000
2654,1500000
3178,1950000
4460,2250000
4354,1200000
560,450000
1200,663000
0,995000
1847,420000
1373,535000
1100,711000
2029,528500
4106,2325000
3360,801500
700,600000
1199,860000
1305,750000
1374,338000
1635,1030000
693,780000
1100,353000
900,485000
1025,499000
1178,529000
1650,568000
1211,600000
1214,772500
2055,930000
600,655000
1289,905000
2920,1125000
1476,1360000
3190,2200000
1550,668000
1800,770000
1550,814000
2455,1375000
2950,905000
1072,980000
1128,1025000
1229,850000
4276,1160000
1500,463000
900,540000
1201,690000
1125,1500000
1015,715000
2282,1730000
1575,1008000
1619,556500
888,634500
778,565000
1192,850000
2080,1549000
3265,3000000
0,254000
0,269000
1370,600000
1120,606000
701,475000
1943,715000
1300,866000
1900,2300000
1288,849000
1609,999500
1185,690000
1341,789000
1119,1380000
1843,910000
1101,779000
560,3100000
1434,841000
0,1575000
1330,1295000
1081,610500
1400,750000
1352,1225000
1450,430000
1602,912000
2573,1060000
2354,1099000
600,1050000
779,415000
1121,870000
3454,978000
1296,580000
1720,1300000
864,1695000
2007,1075000
3594,1640000
1142,340000
1574,1415000
932,756000
1050,829000
1021,530000
1215,950000
2070,1817500
1960,1725000
1162,795000
737,299000
1800,930000
2686,2600000
1716,769500
1266,800000
885,707000
3505,6050000
1244,870000
1350,900000
3400,1775000
973,285000
812,440000
710,732000
1249,540000
1104,545500
1146,1199000
965,810000
1225,1300000
1423,1100000
1579,1250000
1725,950000
1418,1020000
1184,1875000
1640,938000
700,585000
1065,650000
899,840000
743,625000
1306,909000
2715,3050000
930,1605000
1762,820000
1975,1900000
1321,920000
2019,981000
1552,1300000
2064,780000
2345,3820000
1301,385000
1153,925000
1666,750000
1188,420000
1932,1475000
2192,1399500
1050,1007000
1249,805000
1060,794000
900,465000
905,719000
1102,739000
1100,675000
1618,1200000
895,420000
1250,625000
1200,950000
1939,1240000
2223,642000
1500,820000
2646,1265000
5550,735000
1500,860000
3145,2500000
1163,710000
1200,912000
1443,1020000
1665,780000
4840,7000000
1207,700000
4178,3750000
1077,336000
1092,380000
0,445000
1779,1072000
1170,1325000
1250,635000
508,388000
1772,1200000
3620,3056000
1380,825000
1035,460000
1222,780000
1300,354000
1300,1450000
2688,1320000
0,862000
3675,625000
1565,768000
750,205000
900,550000
1087,540000
1735,979000
414,960000
1117,702000
796,625000
853,515000
900,810000
1267,900000
863,700000
1109,450000
1750,1442000
1637,720000
1400,640000
1640,725000
1581,741000
1832,1015000
720,500000
1420,1405000
1030,650000
800,800000
960,480000
1360,633500
1440,820000
615,615000
3042,3195000
789,555000
15000,4999000
952,770000
1003,540000
664,600000
1361,610000
1141,915000
437,295000
530,340000
1828,1800000
2366,555000
1042,615000
1500,690000
1100,800000
900,284000
1612,615000
873,782000
0,231500
1850,1500000
1011,660000
2553,850000
762,555000
1534,1087500
0,629000
1674,1050000
1768,1385000
1864,510000
2286,1355000
1175,680000
1525,975000
2850,1225500
2040,2212500
780,160000
1196,285000
1394,460000
1250,475000
1394,490000
887,530000
1152,550000
925,800000
2150,880000
1337,350000
862,407000
432,305000
1111,850000
795,450000
962,575000
1187,765000
1162,850000
1162,750000
2014,910000
795,525000
1175,515000
1010,1110000
1682,1480000
2403,3090000
1012,775000
1045,1903000
3218,1200000
3608,725000
1900,1690000
5915,780000
1294,372000
1221,860000
1275,330000
1250,660000
0,730000
749,520000
1294,575000
493,439000
1842,1045000
1200,510000
1708,1125000
2400,2300000
2080,1052500
2487,1240000
909,619000
1127,495500
1444,780000
1000,627000
920,334000
3706,2000000
744,408000
2205,755000
2700,2375000
1200,556000
4721,7350000
1804,955000
1496,415000
962,655000
2190,1450000
625,476000
1165,525000
1025,670000
1362,1190000
1788,1430000
1116,350000
1352,803000
987,825000
1250,633000
3002,1865000
970,835000
2139,1040000
2000,525000
1394,350000
1000,600000
1025,1225000
812,535000
820,295000
1606,420000
837,535000
1278,1120000
0,500000
1675,685000
1128,828000
1011,840000
1532,480000
1300,628000
1062,635000
1300,1189000
3825,925000
1700,1350000
3373,1435000
2761,2400000
2028,2475000
2580,2550000
1437,945000
1500,720000
710,710000
1208,760000
815,605000
4320,1300000
1290,1149000
0,215000
3598,440000
2482,600000
1700,870000
1860,1900000
2953,1975000
1050,425000
1616,790000
991,780000
1119,1200000
1453,1950000
1346,1010000
1402,318000
1304,370500
1275,720000
797,692000
1474,1068000
2812,1100000
1350,783000
1800,1600000
2333,479000
855,420000
2078,918000
1531,780000
1554,1150000
1225,785500
722,451000
1025,867500
550,480000
1639,2300000
279,311000
1456,1095000
1800,1385000
1836,2250000
1025,905000
0,1510000
2251,1600500
1200,1475000
0,254000
1062,720000
1166,825000
1593,810500
0,783000
1212,295000
1090,800000
1737,875000
1719,830000
1301,890000
1132,737000
1147,749000
2622,750000
1037,450000
0,771000
1102,756000
1925,551000
1425,1530000
1360,829000
1149,1050000
1109,525000
1743,1550000
693,558000
1390,1310000
1020,510000
1162,248500
1075,1300000
1585,1075000
2650,1800000
837,420000
1347,470000
2868,1080000
1093,480000
1000,450000
432,370000
2640,2065000
2300,992000
2640,725000
779,565000
829,571500
868,612000
1100,650000
640,655000
1040,755000
1180,725000
2014,2885000
1500,725000
1098,750000
1162,1805000
1096,881000
2650,967000
828,500000
1375,715000
0,1190000
860,931500
590,535000
1780,402000
1078,425000
1256,678000
1146,950000
946,810000
618,360000
1467,900000
1159,365000
1150,456000
1125,550000
1237,637500
0,927000
2325,628500
1070,1450000
1500,400000
1832,610000
0,405000
2357,1050000
2572,5100000
1278,1090000
1670,1750000
903,458000
1500,689000
0,1260000
1532,492000
1510,1300000
1301,380000
1294,545000
1125,680000
1625,1300000
676,386000
1449,422000
875,455000
949,500000
2316,880000
1899,765000
493,435000
836,523000
1505,905000
756,509000
1368,650000
642,502000
989,625000
890,700000
1311,940000
1050,1050000
974,490000
1025,495000
1215,550000
1080,706000
1079,885000
1286,1380000
1710,640000
2459,836000
3205,1288000
970,690000
2992,1000000
2830,1725000
1730,921000
3250,1320000
1599,725000
1500,1015000
1700,320000
1306,430000
900,1000000
994,1150000
600,941000
1726,339000
1787,385000
1604,440000
787,500000
1798,900000
495,420000
1550,734500
0,995000
1616,1300000
1152,383000
1550,620000
2279,710000
0,336000
1224,1300000
6300,2900000
1582,750000
1800,944000
1696,1150000
1595,286000
1949,1170000
1873,917500
1625,425000
836,450000
823,460000
1585,975000
1998,1100000
1178,740000
1387,692000
2628,1475000
417,235000
2902,1385000
3712,4700000
1411,735000
1247,425000
1310,587000
708,375000
1434,1250000
1097,902500
983,483000
1808,995000
1294,675000
1200,448000
864,520000
5750,1880000
0,475000
1479,850000
1984,890000
2039,975000
3654,3290000
1453,300000
3018,1225000
0,2800000
800,552000
921,720000
3582,1200000
1336,799000
825,849000
682,450000
602,275500
926,582000
1175,1225000
566,395000
1050,749000
2528,2150000
1387,500000
1000,520000
1344,775000
1199,1010500
1180,1160000
0,252000
669,576000
1400,839000
1869,880000
0,985000
3300,1235000
1250,795000
0,760000
1559,525000
1200,739000
1580,800000
1150,543000
838,410000
1204,890000
1746,922000
1993,1554000
988,261000
1068,342000
1450,510000
1000,529000
1791,855000
875,525000
1592,791500
1983,707000
1013,730000
1948,802000
492,190000
1222,619000
1590,687000
1200,725000
625,558000
1102,781000
1650,790000
1199,905000
1785,1000000
1807,1200000
1000,460000
1025,630000
682,940000
1200,1600000
2369,1760000
3024,2200000
1830,1250000
1530,1575000
2069,880000
1575,309000
2040,450000
1275,1320000
667,232000
1350,540000
1160,485000
1792,3100000
2623,2650000
2052,1900000
1961,2100000
450,320000
1053,865000
850,658000
1125,800000
1538,1150000
0,187000
0,270000
3561,4621000
1037,500000
2720,1550000
588,470000
1264,850000
1354,335000
0,410000
1149,840000
669,180000
1112,439000
608,337000
550,425000
2600,715000
1351,410000
931,875000
0,356500
0,805000
1138,740000
2618,1660000
0,759000
0,775000
1309,1189000
1104,635000
885,775000
0,700000
1540,435000
1113,612000
1715,649000
1296,811500
1602,750000
0,244500
417,276000
1021,735000
1955,1220000
2050,929000
763,643000
1995,675000
3123,1535000
1073,536000
1125,516000
1550,730000
1111,835000
915,660000
1072,849000
1135,575000
966,595000
1270,770000
1355,646500
1162,667000
2192,685000
1350,810000
0,1400000
3136,890000
967,927000
1630,386000
1275,468000
1104,1250000
1377,610000
1213,780000
1278,1125000
807,529000
1961,1890000
1500,670000
1610,1157000
1360,490000
1277,560000
2187,2000000
1300,525000
1479,737500
1500,768000
1170,800000
2046,1350000
1100,927000
1024,905000
2202,1300000
1571,1200000
1500,1300000
0,726000
1365,1032500
796,575000
1030,770000
1400,1000000
3051,2895000
1680,1600000
900,829000
920,1215000
1540,610000
930,390000
0,525000
1000,671500
2990,1629000
932,286000
2458,1200000
1250,765000
582,333000
0,800000
511,450000
600,550000
800,712000
1250,779000
1250,808000
800,413000
585,397000
1119,830000
1556,1950000
3432,1465000
1400,612000
1100,700000
1200,725000
2000,1125000
1775,1701000
3125,3600000
2658,1850000
2047,800000
1550,335000
0,750000
2176,1400000
1033,745000
1922,2000000
1365,900000
1500,960000
953,485000
1604,890000
2615,1675000
1373,226000
1021,290000
2197,500000
1475,474000
0,503000
825,510000
0,525000
775,530000
700,550000
1300,564000
1294,700000
2250,790000
2700,815500
924,1150000
1590,1230000
1375,1255000
1278,1275000
1894,1370000
6251,4675000
666,365000
1472,1295000
2966,2375000
1700,675000
1000,521000
1652,1605000
1850,1600000
4252,4000000
995,670000
983,855000
3150,1615000
1500,700000
1201,970000
1025,310000
1153,735000
1250,360000
767,620000
875,250000
1425,300000
652,320000
550,559000
800,560000
732,620000
775,642500
2137,662000
1362,875000
2150,901000
2347,1116500
1906,1900000
0,1095000
0,232500
837,373000
1272,378000
750,456000
1250,500000
1249,517000
1214,560000
879,580000
842,626000
1177,650000
998,690000
702,769000
1000,770000
0,804000
1333,880000
1037,935000
5565,1150000
1309,1200000
1639,1230000
1408,1450000
2775,3400000
1310,290000
600,420000
750,495000
1049,565000
0,615000
1200,676500
958,805000
1794,879500
1773,880000
1827,890000
3044,940000
1800,1075000
1750,1229000
1600,1450000
1265,1890000
3292,2210000
1143,800000
1320,725000
4831,830000
837,611000
605,625000
1265,870000
0,1325000
2750,540000
1420,650000
0,775000
1750,885000
800,420000
1370,430000
1505,520000
650,630000
700,885000
1367,900000
1492,900000
1608,1800000
1169,571000
1300,700000
1025,705000
1931,820000
1034,540000
1200,875000
2945,1240000
1178,499000
1901,660000
2400,700000
2495,1125000
1650,950000
1154,675000
2670,1195000
768,170000
980,320000
2887,1035000
3270,1680000
1499,1735000
534,345000
1016,1900000
1095,529000
1847,570000
0,794000
0,2891000
1610,660000
1575,550000
1150,680000
2000,952000
1650,751000
1215,325000
934,300000
921,875000
890,433000
1630,1342500
606,220000
950,600000
1828,690000
810,760000
5754,1625000
1060,441000
1305,667000
982,375000
617,390000
1785,1166000
800,500000
1300,548000
1397,670000
1690,755500
3306,2185000
1540,1515000
2272,1693000
3844,3060000
1450,825000
2560,1200000
1306,1349000
2344,2150000
695,180000
812,205000
1250,445000
1222,780000
2470,1715000
1450,337000
1858,850000
1064,520000
2580,625000
2260,870000
1799,845000
1274,799000
1589,1050000
560,1425000
856,600000
1705,960000
1450,749000
1080,540000
2030,1350000
1512,1595000
1480,1850000
1605,685000
1445,950000
3898,2450000
1144,675000
688,605000
1050,250000
1430,310000
1200,780000
1436,1415000
539,395000
1726,200000
0,322500
1244,420000
677,325000
755,583000
800,430000
2580,1930000
1150,630000
1375,760000
1075,910000
1850,1415000
439,403000
2386,1300000
800,517000
1100,583500
4791,3775000
1605,775000
2192,1198000
994,570000
941,647500
2000,800000
2890,1816000
1012,569000
1325,680000
2840,1150000
1600,1355000
2345,877000
1100,790000
2576,1100000
850,332000
2195,485000
1508,805000
1811,2750000
1196,700000
1171,440000
2153,1050000
1585,1290500
1200,457000
944,635000
1100,395000
1210,875000
1263,1025000
2080,1600000
7957,649000
988,725000
2800,1250000
1200,600000
1100,630000
843,555000
2780,1215000
2050,1295000
601,650000
1157,1370000
1250,1385000
1457,1650000
1470,840000
1770,1675000
1413,1900000
1000,635000
2500,870000
1187,1100000
1290,1360000
1775,1600000
1512,1105000
1032,1300000
1981,1600000
643,930000
1688,1700000
1132,1525000
900,1220000
1334,1195000
1175,750000
1088,2700000
1990,1515000
1300,1430000
657,845000
607,875000
899,1069000
952,1200000
776,920000
1379,1995000
810,949000
3200,4000000
1228,1230000
1839,2600000
1315,1050000
1918,1620000
947,805000
492,501000
1474,650000
1250,890000
432,545000
928,1090000
2350,3075000
1196,730000
2015,834000
1001,1075000
2384,3200000
1175,2200000
669,550000
1038,1675000
1141,1177000
1075,1240000
1026,752000
1424,1330000
1387,1625000
1272,700000
970,1400000
1284,1250000
690,795000
1953,1500000
1380,888000
745,522000
1072,3500000
1495,2100000
1605,1400000
467,550000
2290,2250000
900,1275000
1250,720000
1337,770000
1043,1300000
908,750000
1425,1495000
1984,2700000
924,1530000
1250,460000
1032,532000
1200,1050000
2661,3500000
2016,1500000
1798,848000
761,1000000
780,888000
4296,4888000
1688,1000000
1619,210000
398,525000
2615,2300000
1167,1450000
1407,2500000
938,171000
1265,871500
859,900000
1308,1020000
